signId,signServerId,signServerName,signOperatorCode,signOperatorDesc,managementLevelCode,managementLevelDesc,adminStatusCode,adminStatusDesc,operationStatusCode,operationStatusDesc,operationStatusMessage,signStateCode,signStateDesc
612,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
613,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
614,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
615,10,ISR,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
100000623,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
631,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
632,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000634,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
300000638,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
200000638,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000638,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,NO RESPONSE FROM DEVICE,1,מוצב בתחנה
640,10,ISR,3,אגד,STOCK,ניהול מאגר,ACTIVE,פעיל,UNKNOWN,לא ידוע,,3,גריטה
300000640,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
200000640,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000640,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000645,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
200000647,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000647,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
658,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000664,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000666,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
669,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000712,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000721,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
200000800,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
300000800,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000800,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
840,10,ISR,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000860,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000875,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
100000879,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000886,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000894,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000898,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000905,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
100000909,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000915,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000916,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000922,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000929,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,NO RESPONSE FROM DEVICE,1,מוצב בתחנה
100000930,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,NO RESPONSE FROM DEVICE,1,מוצב בתחנה
100000931,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000932,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000937,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
100000938,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000940,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000947,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000948,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000949,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,NO RESPONSE FROM DEVICE,1,מוצב בתחנה
100000950,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000952,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000953,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000954,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000958,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000962,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000967,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000972,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000973,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000975,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000978,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000979,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000981,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
988,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
989,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000990,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000991,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000992,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000993,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100000995,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
100000996,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100055387,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,6,הועתק
100055386,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,6,הועתק
100040298,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100046007,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100006028,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100047212,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
23071,10,ISR,5,דן,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
100047495,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100004012,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100004010,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100005057,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100009937,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,6,הועתק
100001486,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100002398,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100003042,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,6,הועתק
100002915,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100003509,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,6,הועתק
100003659,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100005062,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
25449,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
21752,10,ISR,201,נתיבי איילון,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,5,עבר ונדליזם
22994,10,ISR,5,דן,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,6,הועתק
23002,10,ISR,5,דן,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,6,הועתק
23061,10,ISR,5,דן,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,5,עבר ונדליזם
21550,10,ISR,5,דן,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,5,עבר ונדליזם
21619,10,ISR,5,דן,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
33311,10,ISR,5,דן,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
21324,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
21006,10,ISR,5,דן,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,6,הועתק
25829,10,ISR,5,דן,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,5,עבר ונדליזם
25433,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
22995,10,ISR,5,דן,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,6,הועתק
23003,10,ISR,5,דן,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,6,הועתק
36359,10,ISR,201,נתיבי איילון,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
21158,10,ISR,201,נתיבי איילון,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,5,עבר ונדליזם
22991,10,ISR,201,נתיבי איילון,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,4,אחסון
22996,10,ISR,5,דן,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,6,הועתק
27098,10,ISR,5,דן,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,6,הועתק
21359,10,ISR,5,דן,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,6,הועתק
33243,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
33293,10,ISR,5,דן,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
33317,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
25448,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
22992,10,ISR,5,דן,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,5,עבר ונדליזם
23001,10,ISR,5,דן,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
21480,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
21539,10,ISR,201,נתיבי איילון,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,4,אחסון
33306,10,ISR,5,דן,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
20032,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
35448,10,ISR,5,דן,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,6,הועתק
25779,10,ISR,5,דן,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100000218,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100052195,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
100039578,21,ארדן כללי,4,אגד תעבורה,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100037470,21,ארדן כללי,4,אגד תעבורה,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100033514,30,שגב,25,אפיקים,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,6,הועתק
100046961,21,ארדן כללי,201,נתיבי איילון,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100050751,21,ארדן כללי,201,נתיבי איילון,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100000090,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100000103,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
13268,10,ISR,32,דן באר שבע,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
32332,10,ISR,25,אפיקים,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,6,הועתק
40089,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
38165,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
22946,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
1678,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,6,הועתק
52905,10,ISR,14,נתיב אקספרס,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
40213,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100052316,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
200052316,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
13279,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
22945,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
32459,10,ISR,25,אפיקים,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
34037,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
